count,hate_speech,offensive_language,neither,class,tweet
3,0,0,3,2,BREAKING: Dubbing session completed for upcoming release.
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please.
3,3,0,0,0,BREAKING: People judge without knowing the full story. Truth always prevails.
3,3,0,0,0,Critics who haven't achieved anything love to pull others down. (1/2)
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. (1/2)"
3,0,3,0,1,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,3,0,0,0,RT MENTIONHERE: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,Dubbing session completed for upcoming release. (1/2)
3,0,0,3,2,THANK YOU FOR MAKING OUR FILM A BLOCKBUSTER! YOUR LOVE MEANS EVERYTHING.
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication. (1/2)"
3,0,0,3,2,Rehearsals going well. Performance next week. MENTIONHERE
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything.
3,0,3,0,1,RT MENTIONHERE: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,BREAKING: Grateful for all the love and support from fans! You make it all worthwhile ❤️
3,0,0,3,2,Dubbing session completed for upcoming release.
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,3,0,1,NEPOTISM DEBATE AGAIN? LET'S TALK ABOUT TALENT AND HARD WORK INSTEAD.
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. 🇮🇳
3,0,0,3,2,📢 Airport looks. Heading to the next shoot location.
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. 🇮🇳
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please. #India
3,0,0,3,2,On set for the new project. Long day ahead. 🇮🇳
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. 🇮🇳
3,0,0,3,2,On set for the new project. Long day ahead. 🇮🇳
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. #India
3,0,3,0,1,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. #India"
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema #India
3,0,3,0,1,📢 Critics who haven't achieved anything love to pull others down.
3,0,0,3,2,Starting my day with positivity and gratitude. Hope you all have a great day! (1/2)
3,0,3,0,1,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down.
3,0,3,0,1,TROLLS NEED TO GET A LIFE. SPREADING NEGATIVITY WON'T AFFECT MY JOURNEY.
3,3,0,0,0,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down.
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication. #India"
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. 🇮🇳
3,0,0,3,2,On set for the new project. Long day ahead.
3,0,0,3,2,GRATEFUL FOR ALL THE LOVE AND SUPPORT FROM FANS! YOU MAKE IT ALL WORTHWHILE ❤️
3,0,3,0,1,Critics who haven't achieved anything love to pull others down.
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please. MENTIONHERE
3,0,0,3,2,BLESSED TO WORK WITH SUCH TALENTED PEOPLE. EVERY DAY IS A LEARNING EXPERIENCE.
3,0,3,0,1,People judge without knowing the full story. Truth always prevails.
3,0,0,3,2,"BREAKING: Dream big, work hard, stay humble. Success follows dedication."
3,3,0,0,0,BREAKING: Media creating stories out of nothing. Focus on real issues please.
3,0,3,0,1,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,Rehearsals going well. Performance next week. 🇮🇳
3,0,0,3,2,REHEARSALS GOING WELL. PERFORMANCE NEXT WEEK.
3,0,0,3,2,BREAKING: Rehearsals going well. Performance next week.
3,3,0,0,0,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,BREAKING: Supporting education for underprivileged children. Every child deserves a chance.
3,0,0,3,2,ON SET FOR THE NEW PROJECT. LONG DAY AHEAD.
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. #India
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. - via official handle
3,0,0,3,2,RT MENTIONHERE: Starting my day with positivity and gratitude. Hope you all have a great day!
3,0,0,3,2,RT MENTIONHERE: Starting my day with positivity and gratitude. Hope you all have a great day!
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. #India"
3,3,0,0,0,CRITICS WHO HAVEN'T ACHIEVED ANYTHING LOVE TO PULL OTHERS DOWN.
3,0,3,0,1,Critics who haven't achieved anything love to pull others down. 🇮🇳
3,0,0,3,2,RT MENTIONHERE: Rehearsals going well. Performance next week.
3,0,0,3,2,BREAKING: On set for the new project. Long day ahead.
3,0,0,3,2,On set for the new project. Long day ahead. MENTIONHERE
3,3,0,0,0,📢 Media creating stories out of nothing. Focus on real issues please.
3,0,0,3,2,BLESSED TO WORK WITH SUCH TALENTED PEOPLE. EVERY DAY IS A LEARNING EXPERIENCE.
3,0,3,0,1,BREAKING: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,"RT MENTIONHERE: Dream big, work hard, stay humble. Success follows dedication."
3,3,0,0,0,TROLLS NEED TO GET A LIFE. SPREADING NEGATIVITY WON'T AFFECT MY JOURNEY.
3,0,0,3,2,📢 On set for the new project. Long day ahead.
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please. (1/2)
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. 🇮🇳"
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything.
3,0,0,3,2,Grateful for all the love and support from fans! You make it all worthwhile ❤️ MENTIONHERE
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. 🇮🇳
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. MENTIONHERE
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. #India
3,0,3,0,1,📢 Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,📢 Starting my day with positivity and gratitude. Hope you all have a great day!
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. (1/2)
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. 🇮🇳
3,3,0,0,0,BREAKING: Media creating stories out of nothing. Focus on real issues please.
3,0,0,3,2,Airport looks. Heading to the next shoot location. - via official handle
3,0,0,3,2,📢 Rehearsals going well. Performance next week.
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. 🇮🇳
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. (1/2)
3,0,0,3,2,Family time is the best time. Cherish every moment with loved ones.
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything. - via official handle
3,3,0,0,0,MEDIA CREATING STORIES OUT OF NOTHING. FOCUS ON REAL ISSUES PLEASE.
3,0,0,3,2,Meeting with the production team today. (1/2)
3,0,0,3,2,On set for the new project. Long day ahead. - via official handle
3,3,0,0,0,People judge without knowing the full story. Truth always prevails. (1/2)
3,0,0,3,2,BREAKING: Thank you for making our film a blockbuster! Your love means everything.
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. #India
3,0,0,3,2,Grateful for all the love and support from fans! You make it all worthwhile ❤️ 🇮🇳
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be."
3,0,0,3,2,"Music, sports, cinema - art unites us all. Proud to be part of this industry."
3,0,0,3,2,"Music, sports, cinema - art unites us all. Proud to be part of this industry."
3,3,0,0,0,People judge without knowing the full story. Truth always prevails. 🇮🇳
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication. MENTIONHERE"
3,0,0,3,2,On set for the new project. Long day ahead. - via official handle
3,0,0,3,2,"RT MENTIONHERE: Music, sports, cinema - art unites us all. Proud to be part of this industry."
3,0,0,3,2,📢 Blessed to work with such talented people. Every day is a learning experience.
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. MENTIONHERE
3,0,0,3,2,Family time is the best time. Cherish every moment with loved ones. (1/2)
3,0,3,0,1,📢 Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,BREAKING: Thank you for making our film a blockbuster! Your love means everything.
3,0,0,3,2,"Music, sports, cinema - art unites us all. Proud to be part of this industry. #India"
3,0,3,0,1,📢 Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication. MENTIONHERE"
3,3,0,0,0,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. - via official handle
3,0,0,3,2,"RT MENTIONHERE: Dream big, work hard, stay humble. Success follows dedication."
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. 🇮🇳
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. - via official handle
3,0,0,3,2,BREAKING: Airport looks. Heading to the next shoot location.
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. - via official handle
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. 🇮🇳
3,0,0,3,2,Rehearsals going well. Performance next week. #India
3,0,3,0,1,Critics fail to see the transformation happening. History will judge who stood with progress. #India
3,0,0,3,2,Parliament session begins tomorrow. Important bills to be discussed. - via official handle
3,0,3,0,1,RT MENTIONHERE: Opposition parties spreading misinformation again. Facts speak louder than propaganda.
3,0,0,3,2,RT MENTIONHERE: Youth empowerment is key to national progress. Launching new skill development programs.
3,0,0,3,2,BREAKING: Meeting with citizens today was inspiring. Your voices matter in our democracy. #PublicService
3,0,0,3,2,Technology and innovation will drive our future. Supporting startups and entrepreneurs. #Innovation MENTIONHERE
3,0,0,3,2,WORKING TOGETHER FOR SUSTAINABLE DEVELOPMENT AND ENVIRONMENTAL PROTECTION. #GREENFUTURE 🇮🇳
3,3,0,0,0,BREAKING: Corrupt politicians trying to mislead the public. Their days are numbered.
3,0,0,3,2,BREAKING: Unity in diversity is our strength. Celebrating our rich cultural heritage. #India #Trending
3,0,3,0,1,ANTI-NATIONAL ELEMENTS TRYING TO DESTABILIZE OUR GROWTH. WE STAND UNITED AGAINST THEM. #INDIA
3,0,0,3,2,Proud to announce new initiatives for digital India. Together we build a stronger nation! #Progress - via official handle
3,3,0,0,0,Corrupt politicians trying to mislead the public. Their days are numbered. 🇮🇳
3,0,0,3,2,Education and healthcare remain our top priorities. Every citizen deserves the best. #Development (1/2)
3,0,3,0,1,anti-national elements trying to destabilize our growth. we stand united against them. (1/2)
3,0,3,0,1,BREAKING: Anti-national elements trying to destabilize our growth. We stand united against them. 🔥
3,0,0,3,2,Working together for sustainable development and environmental protection. #GreenFuture #India
3,0,3,0,1,ANTI-NATIONAL ELEMENTS TRYING TO DESTABILIZE OUR GROWTH. WE STAND UNITED AGAINST THEM.
3,3,0,0,0,Critics fail to see the transformation happening. History will judge who stood with progress. - via official handle 🔥
3,0,3,0,1,ANTI-NATIONAL ELEMENTS TRYING TO DESTABILIZE OUR GROWTH. WE STAND UNITED AGAINST THEM. 🔥
3,3,0,0,0,Corrupt politicians trying to mislead the public. Their days are numbered. (1/2)
3,3,0,0,0,RT MENTIONHERE: Anti-national elements trying to destabilize our growth. We stand united against them.
3,0,0,3,2,our farmers are the backbone of the nation. new policies to support agricultural growth. #india
3,0,0,3,2,Proud to announce new initiatives for digital India. Together we build a stronger nation! #Progress - via official handle 🔥
3,3,0,0,0,RT MENTIONHERE: Anti-national elements trying to destabilize our growth. We stand united against them. 🇮🇳
3,0,0,3,2,Parliament session begins tomorrow. Important bills to be discussed.
3,0,0,3,2,Meeting with citizens today was inspiring. Your voices matter in our democracy. #PublicService - via official handle
3,0,0,3,2,BREAKING: Parliament session begins tomorrow.. Important bills to be discussed..
3,0,0,3,2,RT MENTIONHERE: Proud to announce new initiatives for digital India. Together we build a stronger nation!!! #Progress
3,0,0,3,2,Meeting with citizens today was inspiring. Your voices matter in our democracy. #PublicService 🇮🇳
3,0,3,0,1,"THOSE WHO QUESTION OUR POLICIES HAVE NEVER SERVED THE PEOPLE.. ACTIONS MATTER, NOT WORDS.."
3,3,0,0,0,BREAKING: Opposition parties spreading misinformation again. Facts speak louder than propaganda.
3,0,0,3,2,📢 CONGRATULATIONS TO OUR ATHLETES FOR MAKING THE NATION PROUD! YOUR DEDICATION INSPIRES MILLIONS.
3,0,0,3,2,Parliament session begins tomorrow. Important bills to be discussed. (1/2)
3,0,0,3,2,Infrastructure development continues at record pace.. Connecting every corner of the nation.. #India
3,0,0,3,2,RT MENTIONHERE: International delegation visit concluded successfully. 🔥
3,0,3,0,1,BREAKING: Critics fail to see the transformation happening. History will judge who stood with progress.
3,3,0,0,0,📢 CORRUPT POLITICIANS TRYING TO MISLEAD THE PUBLIC. THEIR DAYS ARE NUMBERED.
3,0,3,0,1,Anti-national elements trying to destabilize our growth.. We stand united against them.. MENTIONHERE
3,0,3,0,1,Corrupt politicians trying to mislead the public. Their days are numbered.
3,0,3,0,1,Critics fail to see the transformation happening. History will judge who stood with progress. MENTIONHERE
3,0,0,3,2,Congratulations to our athletes for making the nation proud! Your dedication inspires millions. #India
3,0,0,3,2,BREAKING: Education and healthcare remain our top priorities. Every citizen deserves the best. #Development (1/2)
3,0,0,3,2,BREAKING: Reviewing quarterly progress reports from various ministries.
3,0,0,3,2,Attended the G20 summit today. Discussed global economic cooperation. MENTIONHERE
3,0,0,3,2,Parliament session begins tomorrow. Important bills to be discussed. 🇮🇳
3,3,0,0,0,"Those who question our policies have never served the people. Actions matter, not words."
3,0,3,0,1,Critics fail to see the transformation happening. History will judge who stood with progress.
3,0,0,3,2,Proud to announce new initiatives for digital India. Together we build a stronger nation! #Progress (1/2) #Trending
3,3,0,0,0,RT MENTIONHERE: BREAKING: Anti-national elements trying to destabilize our growth. We stand united against them.
3,0,0,3,2,MEETING WITH CITIZENS TODAY WAS INSPIRING. YOUR VOICES MATTER IN OUR DEMOCRACY. #PUBLICSERVICE - VIA OFFICIAL HANDLE
3,0,0,3,2,proud to announce new initiatives for digital india. together we build a stronger nation! #progress
3,0,3,0,1,RT MENTIONHERE: BREAKING: Opposition parties spreading misinformation again. Facts speak louder than propaganda.
3,0,0,3,2,RT MENTIONHERE: RT MENTIONHERE: International delegation visit concluded successfully.
3,0,0,3,2,Education and healthcare remain our top priorities. Every citizen deserves the best. #Development MENTIONHERE
3,0,0,3,2,proud to announce new initiatives for digital india. together we build a stronger nation! #progress MENTIONHERE
3,0,0,3,2,congratulations to our athletes for making the nation proud! your dedication inspires millions. MENTIONHERE
3,0,0,3,2,Proud to announce new initiatives for digital India. Together we build a stronger nation! #Progress MENTIONHERE
3,0,0,3,2,RT MENTIONHERE: Congratulations to our athletes for making the nation proud! Your dedication inspires millions.
3,0,0,3,2,📢 Infrastructure development continues at record pace.. Connecting every corner of the nation..
3,0,0,3,2,Technology and innovation will drive our future. Supporting startups and entrepreneurs. #Innovation 🇮🇳 #Trending
3,0,0,3,2,OUR FARMERS ARE THE BACKBONE OF THE NATION. NEW POLICIES TO SUPPORT AGRICULTURAL GROWTH. #INDIA
3,3,0,0,0,Anti-national elements trying to destabilize our growth. We stand united against them. 🇮🇳
3,0,0,3,2,Working together for sustainable development and environmental protection. #GreenFuture #Trending
3,0,0,3,2,OUR FARMERS ARE THE BACKBONE OF THE NATION. NEW POLICIES TO SUPPORT AGRICULTURAL GROWTH.
3,0,0,3,2,BREAKING: Congratulations to our athletes for making the nation proud! Your dedication inspires millions.
3,0,0,3,2,RT MENTIONHERE: INFRASTRUCTURE DEVELOPMENT CONTINUES AT RECORD PACE. CONNECTING EVERY CORNER OF THE NATION.
3,0,0,3,2,RT MENTIONHERE: Youth empowerment is key to national progress. Launching new skill development programs. 🇮🇳
3,0,0,3,2,RT MENTIONHERE: Parliament session begins tomorrow. Important bills to be discussed. (1/2)
3,0,0,3,2,Working together for sustainable development and environmental protection. #GreenFuture (1/2)
3,0,0,3,2,BREAKING: Parliament session begins tomorrow. Important bills to be discussed. MENTIONHERE
3,0,0,3,2,Congratulations to our athletes for making the nation proud! Your dedication inspires millions. #India
3,0,0,3,2,Unity in diversity is our strength. Celebrating our rich cultural heritage. #India 🇮🇳
3,0,0,3,2,RT MENTIONHERE: Our farmers are the backbone of the nation. New policies to support agricultural growth.
3,0,3,0,1,Corrupt politicians trying to mislead the public.. Their days are numbered.. (1/2)
3,0,0,3,2,OUR FARMERS ARE THE BACKBONE OF THE NATION. NEW POLICIES TO SUPPORT AGRICULTURAL GROWTH.
3,0,0,3,2,Our farmers are the backbone of the nation. New policies to support agricultural growth. 🇮🇳 #Trending
3,0,0,3,2,BREAKING: Infrastructure development continues at record pace. Connecting every corner of the nation.
3,0,0,3,2,Technology and innovation will drive our future. Supporting startups and entrepreneurs. #Innovation
3,0,3,0,1,Critics fail to see the transformation happening.. History will judge who stood with progress..
3,0,3,0,1,📢 Corrupt politicians trying to mislead the public. Their days are numbered.
3,0,0,3,2,RT MENTIONHERE: Parliament session begins tomorrow. Important bills to be discussed.
3,0,0,3,2,Technology and innovation will drive our future. Supporting startups and entrepreneurs. #Innovation - via official handle 🔥
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. - via official handle #Trending
3,0,0,3,2,PROUD OF OUR TEAM FOR ACHIEVING RECORD QUARTERLY RESULTS. TEAMWORK MAKES THE DREAM WORK!
3,0,0,3,2,RT MENTIONHERE: New office opening in Mumbai next month. #Trending
3,3,0,0,0,Traditional industries resisting change. Disruption is inevitable. 🇮🇳 #Trending
3,0,0,3,2,Innovation happens when diverse minds collaborate. Proud of our inclusive culture. - via official handle 🔥
3,0,0,3,2,proud of our team for achieving record quarterly results. teamwork makes the dream work! 🇮🇳
3,0,3,0,1,TRADITIONAL INDUSTRIES RESISTING CHANGE. DISRUPTION IS INEVITABLE. 🔥
3,0,0,3,2,Customer satisfaction is our top priority. Thank you for your trust!!!
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow. - via official handle
3,3,0,0,0,Regulators need to understand technology before making rules. MENTIONHERE 🔥
3,0,0,3,2,LAUNCHING NEW INITIATIVE TO SUPPORT SMALL BUSINESSES. TOGETHER WE GROW. #INDIA
3,0,0,3,2,New office opening in Mumbai next month. (1/2)
3,0,0,3,2,breaking: ai will transform how we live and work. embracing the future responsibly.
3,0,0,3,2,RT MENTIONHERE: Excited to announce our new product launch! Innovation never stops. #Tech
3,0,0,3,2,BREAKING: Regulatory compliance review completed successfully.
3,0,0,3,2,New office opening in Mumbai next month. 🇮🇳
3,0,0,3,2,New office opening in Mumbai next month. - via official handle #Trending
3,0,0,3,2,Innovation happens when diverse minds collaborate. Proud of our inclusive culture. - via official handle
3,0,0,3,2,Board meeting concluded. Strategic decisions for next fiscal year finalized. - via official handle
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. MENTIONHERE"
3,0,0,3,2,BREAKING: Launching new initiative to support small businesses. Together we grow.
3,3,0,0,0,BREAKING: 📢 Media misrepresenting our statements. Here are the actual facts.
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. #Trending
3,3,0,0,0,BREAKING: Traditional industries resisting change. Disruption is inevitable.
3,0,0,3,2,Q3 earnings call scheduled for next week. Looking forward to sharing updates. (1/2)
3,0,3,0,1,SHORT SELLERS SPREADING FUD. OUR FUNDAMENTALS REMAIN STRONG. MENTIONHERE
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India #Trending
3,3,0,0,0,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts. (1/2)
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong. #Trending
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts.
3,0,3,0,1,Regulators need to understand technology before making rules.. - via official handle
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts. #Trending
3,0,3,0,1,Regulators need to understand technology before making rules. - via official handle
3,0,0,3,2,Proud of our team for achieving record quarterly results. Teamwork makes the dream work! - via official handle #Trending
3,0,0,3,2,REGULATORY COMPLIANCE REVIEW COMPLETED SUCCESSFULLY.
3,0,0,3,2,RT MENTIONHERE: Customer satisfaction is our top priority. Thank you for your trust! 🇮🇳
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts. #India
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,3,0,0,0,📢 TRADITIONAL INDUSTRIES RESISTING CHANGE. DISRUPTION IS INEVITABLE.
3,0,0,3,2,rt MENTIONHERE: customer satisfaction is our top priority. thank you for your trust!
3,0,0,3,2,RT MENTIONHERE: Proud of our team for achieving record quarterly results. Teamwork makes the dream work!
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS.. HERE ARE THE ACTUAL FACTS..
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. MENTIONHERE"
3,0,0,3,2,RT MENTIONHERE: Breaking barriers with breakthrough technology. The best is yet to come!
3,0,3,0,1,Regulators need to understand technology before making rules. MENTIONHERE #Trending
3,0,3,0,1,Traditional industries resisting change.. Disruption is inevitable..
3,0,0,3,2,BREAKING: Breaking barriers with breakthrough technology. The best is yet to come! 🔥
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,0,0,3,2,Q3 earnings call scheduled for next week. Looking forward to sharing updates. 🇮🇳
3,0,0,3,2,REGULATORY COMPLIANCE REVIEW COMPLETED SUCCESSFULLY. #INDIA
3,0,0,3,2,📢 AI will transform how we live and work.. Embracing the future responsibly..
3,3,0,0,0,BREAKING: SHORT SELLERS SPREADING FUD. OUR FUNDAMENTALS REMAIN STRONG.
3,0,3,0,1,RT MENTIONHERE: 📢 Short sellers spreading FUD. Our fundamentals remain strong.
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong. - via official handle
3,0,3,0,1,Regulators need to understand technology before making rules. - via official handle
3,0,0,3,2,RT MENTIONHERE: Investing in education and skill development.. The future belongs to learners..
3,3,0,0,0,SHORT SELLERS SPREADING FUD.. OUR FUNDAMENTALS REMAIN STRONG..
3,3,0,0,0,RT MENTIONHERE: RT MENTIONHERE: Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,Board meeting concluded. Strategic decisions for next fiscal year finalized. - via official handle
3,0,0,3,2,ATTENDING WORLD ECONOMIC FORUM. IMPORTANT DISCUSSIONS ON GLOBAL TRADE.
3,0,0,3,2,BREAKING: Investing in education and skill development.. The future belongs to learners..
3,0,3,0,1,RT MENTIONHERE: Regulators need to understand technology before making rules.
3,0,0,3,2,"SUSTAINABILITY IS NOT JUST A GOAL, IT'S OUR RESPONSIBILITY. GOING CARBON NEUTRAL BY 2030. 🇮🇳"
3,0,0,3,2,RT MENTIONHERE: Excited to announce our new product launch! Innovation never stops. #Tech
3,0,0,3,2,RT MENTIONHERE: Innovation happens when diverse minds collaborate. Proud of our inclusive culture.
3,0,0,3,2,BREAKING: Regulatory compliance review completed successfully. #Trending
3,0,0,3,2,LAUNCHING NEW INITIATIVE TO SUPPORT SMALL BUSINESSES. TOGETHER WE GROW.
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts. 🇮🇳
3,0,0,3,2,📢 AI WILL TRANSFORM HOW WE LIVE AND WORK. EMBRACING THE FUTURE RESPONSIBLY.
3,0,0,3,2,BREAKING BARRIERS WITH BREAKTHROUGH TECHNOLOGY. THE BEST IS YET TO COME! MENTIONHERE
3,0,0,3,2,AI WILL TRANSFORM HOW WE LIVE AND WORK. EMBRACING THE FUTURE RESPONSIBLY.
3,0,0,3,2,BREAKING: Board meeting concluded. Strategic decisions for next fiscal year finalized.
3,0,0,3,2,BREAKING: Investing in education and skill development. The future belongs to learners.
3,3,0,0,0,Traditional industries resisting change. Disruption is inevitable. (1/2)
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. (1/2)
3,0,0,3,2,"sustainability is not just a goal, it's our responsibility. going carbon neutral by 2030. - via official handle"
3,0,3,0,1,Regulators need to understand technology before making rules.. 🇮🇳
3,3,0,0,0,RT MENTIONHERE: COMPETITORS COPYING OUR INNOVATIONS AGAIN. IMITATION IS THE SINCEREST FORM OF FLATTERY.
3,0,0,3,2,CUSTOMER SATISFACTION IS OUR TOP PRIORITY. THANK YOU FOR YOUR TRUST!
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,0,0,3,2,AI will transform how we live and work.. Embracing the future responsibly.. 🇮🇳
3,0,3,0,1,BREAKING: Competitors copying our innovations again. Imitation is the sincerest form of flattery. (1/2)
3,0,0,3,2,Breaking barriers with breakthrough technology. The best is yet to come! #India
3,0,3,0,1,COMPETITORS COPYING OUR INNOVATIONS AGAIN. IMITATION IS THE SINCEREST FORM OF FLATTERY. - VIA OFFICIAL HANDLE
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. #India
3,3,0,0,0,BREAKING: Critics who haven't achieved anything love to pull others down.
3,3,0,0,0,BREAKING: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,Airport looks.. Heading to the next shoot location.. MENTIONHERE
3,0,0,3,2,SUPPORTING EDUCATION FOR UNDERPRIVILEGED CHILDREN. EVERY CHILD DESERVES A CHANCE. (1/2)
3,0,0,3,2,REHEARSALS GOING WELL. PERFORMANCE NEXT WEEK.
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it.. #Cinema 🇮🇳
3,3,0,0,0,RT MENTIONHERE: CRITICS WHO HAVEN'T ACHIEVED ANYTHING LOVE TO PULL OTHERS DOWN.
3,3,0,0,0,BREAKING: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,GRATEFUL FOR ALL THE LOVE AND SUPPORT FROM FANS! YOU MAKE IT ALL WORTHWHILE ❤️ #Trending
3,0,0,3,2,thank you for making our film a blockbuster! your love means everything. 🇮🇳
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. 🇮🇳 #Trending
3,3,0,0,0,TROLLS NEED TO GET A LIFE. SPREADING NEGATIVITY WON'T AFFECT MY JOURNEY.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. - via official handle"
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. - via official handle
3,0,0,3,2,BREAKING: New movie releasing soon! Can't wait for you all to see it. #Cinema
3,0,3,0,1,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,3,0,0,0,BREAKING: People judge without knowing the full story. Truth always prevails.
3,3,0,0,0,📢 Media creating stories out of nothing. Focus on real issues please. 🔥
3,0,0,3,2,FAMILY TIME IS THE BEST TIME. CHERISH EVERY MOMENT WITH LOVED ONES. MENTIONHERE
3,0,0,3,2,"RT MENTIONHERE: Fitness is not about being better than someone else, it's about being better than you used to be. - via official handle"
3,0,3,0,1,Critics who haven't achieved anything love to pull others down. 🇮🇳 🔥
3,0,0,3,2,On set for the new project.. Long day ahead.. 🇮🇳
3,0,0,3,2,Meeting with the production team today.
3,0,0,3,2,BREAKING: Dubbing session completed for upcoming release. 🇮🇳
3,0,0,3,2,SUPPORTING EDUCATION FOR UNDERPRIVILEGED CHILDREN. EVERY CHILD DESERVES A CHANCE.
3,0,3,0,1,📢 Trolls need to get a life.. Spreading negativity won't affect my journey..
3,0,0,3,2,on set for the new project. long day ahead. - via official handle
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. - via official handle 🔥
