Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
22917.0,3,0,0,3,2,"WIB plays next Fri (5-16-14)at the Silverdome Ballroom(21+) in Neillsville,WI with Charlie Parr &amp; Hobo Nephews of Uncle Frank! Tickets 15$"
22918.0,3,0,1,2,2,WTF I'mma do about my legs Charlie Murphy...
22919.0,3,0,2,1,1,WTF is this chick singing the 7th inning stretch at the Giants game wearing? She's like a redneck Carmen Miranda. #nlds
22920.0,3,0,1,2,2,"WTMF is Murica? You say it, you should be thunderpunched in the throat, or sole stomped."
22921.0,3,0,3,0,1,Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0
22922.0,3,0,2,1,1,Wagwuan bitches...!
22923.0,3,1,2,0,1,Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a faggot if you wear a seat beat&#8221;
22924.0,3,1,2,0,1,Wait a min RT @angie_goodwood Or her pussy RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.
22925.0,3,1,2,0,1,Wait a min you nigga bitch! Lol RT @WILLIEP252: #FuckTheSteelers #HTTR I don't give a damn if it (cont) http://t.co/9VemNXDuQL
22926.0,3,0,0,3,2,"Wait a minute... Bowyer causing a yellow in a Chase race RT @Knighter01: Caution, 15 #NASCAR"
22927.0,3,0,3,0,1,Wait bitch..Keep it simple never basic
22928.0,3,0,0,3,2,Wait did @kidfivevibes take my brownies??
22929.0,3,0,3,0,1,Wait that's noooo butt naked bitch &#128514;&#128514;&#128514;&#128514;&#128514; awwwww boy!!!!!!
22930.0,3,0,3,0,1,Wait. What in the mudda cunt hypocrisy
22931.0,3,0,3,0,1,Wait. What? RT @KingHorseDick: Y&#8217;all ever put ur finger in the lil hole in the back of the pussy? just me? Cool.
22932.0,3,0,0,3,2,Waiting for brownies. I want brownies. Someone hooks it up?
22933.0,3,0,3,0,1,Waiting on these bitches @badnewsbridget @MorbidMermaid &#128034;&#128034;&#128034;&#128034;
22934.0,3,2,1,0,0,Waiting on this wetback sycksyllables http://t.co/L8wqZduzZE
22935.0,3,0,3,0,1,Waka bitch bad fr
22936.0,3,1,2,0,1,Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they&#8230; http://t.co/rN6nnnynXv
22937.0,3,0,3,0,1,Wake up bitches
22938.0,3,2,1,0,0,Wake up you stoopid dyke @RandyPawlik
22939.0,9,0,9,0,1,Walk in the party boot up yo hoe
22940.0,3,1,2,0,1,Walk out that bitch like RT @MKellyRedmen25: Just murdered that test! http://t.co/XYiVSRbsop
22941.0,3,1,2,0,1,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!"
22942.0,3,0,3,0,1,"Walked in wit a new bitch on me, got niggas mad but I know it"
22943.0,3,0,3,0,1,Walked into a party and they was playin Nelly - Air Force Ones. I walked outta that bitch immediately and littered in their yard
22944.0,6,0,6,0,1,Wallah I'll drop kick this bitch
22945.0,6,0,6,0,1,Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.
22946.0,3,0,3,0,1,"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!"
22947.0,3,0,3,0,1,Want some cheese with that whine bitch ?!
22948.0,3,1,2,0,1,Want to cry cause of the girls at La fitness ... Imma bitch
22949.0,6,0,0,6,2,"Want to go get this brownie, I'm stuck doe."
22950.0,3,0,0,3,2,Want to touch tha boootyyyyy....neeeeed to touch the heinie &#127825;
22951.0,3,0,3,0,1,Wanted to eat her pussy from the back but she's sleep...smh
22952.0,9,0,9,0,1,Warriors ain't winning shit if Curry keep playin like a bitch
22953.0,3,0,0,3,2,"Was finna slit my eyebrows up in the shop but nahhhhhh.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.
."
22954.0,6,0,6,0,1,Was in kimball gym today boy if they had the carter&amp; kimball it that hoe it would've been stupid
22955.0,6,0,5,1,1,Wash up hoe
22956.0,3,0,1,2,2,WashPost Describes Charlie Crist's Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked/Answering Questions! DoG
22957.0,3,2,1,0,0,Washing my coon hair
22958.0,3,2,1,0,0,Wassup wit all these fucc niccas
22959.0,3,0,3,0,1,Watch how i stop talking &amp;&amp; the bitch still tweets
22960.0,3,1,2,0,1,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!"
22961.0,3,0,3,0,1,Watch my Twitter bitch
22962.0,3,0,0,3,2,Watch out #ned! #crc #worldcup2014 #puravida http://t.co/DcAgrh4SLE
22963.0,3,2,1,0,0,Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8
22964.0,3,1,2,0,1,"Watch the blacks and whiggers cry:

http://t.co/EmluwbbOgW"
22965.0,3,0,3,0,1,Watch yo hoe
22966.0,3,0,0,3,2,Watched some crows eat a sandwich
22967.0,3,0,0,3,2,Watching #Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees
22968.0,3,0,3,0,1,Watching Deadly Women. This malicious bitch left 50 babies out in the sun so they can bake to death. Wtf.
22969.0,3,0,3,0,1,Watching Forrest Gump has taught me that these bitches wanna hoes until they're tired
22970.0,3,0,0,3,2,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!..."
22971.0,3,2,1,0,0,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.
22972.0,3,1,2,0,1,"Watchu smiling in da can foe nigguh,"
22973.0,3,0,3,0,1,Water whippin bitch that bobby buschi
22974.0,3,0,3,0,1,Wats up with ppl calling me foriegn bitch now
22975.0,3,0,3,0,1,Wave &#127754; or get Splashed &#128166; on!!! #SplashGang ya bitch you!!
22976.0,3,0,2,1,1,Way too many pussies who just lay down and do nothing in my generation. Both literally and figuratively.
22977.0,3,0,3,0,1,Wayne crazy.... New Orleans ass nicca lol
22978.0,3,0,3,0,1,"Wayne went ape shit on tht ""Krazy"""
22979.0,3,0,3,0,1,We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas
22980.0,3,0,3,0,1,We ain't really wit that talkin bitch we bout that action
22981.0,3,0,3,0,1,We are back bitches! @vnpacheco21 @xoxoclaire_ @treyhunter_ @Medgmon @delaney_jade @sean_steezy @alexistiefa
22982.0,3,0,3,0,1,We are the only fan base who by and large gives a crap that Rodgers chews his guys out. Nobody bitches about this for Brady and Manning.
22983.0,3,1,2,0,1,We been passed dem niccas yrs ago fr
22984.0,3,0,3,0,1,We both have hella hoes but I swear all I want is you
22985.0,3,0,3,0,1,"We bout to be the next Chik Fil A, lmao. Couple of fags said we told them if they didn't like their food to get out.
Never happened &#128514;&#128514;&#128514;&#128514;"
22986.0,3,1,0,2,2,We can't call somebody wack we got Raymond Felton RT @BeckDeeMyG: Lin so trash.
22987.0,3,0,3,0,1,We can't trust these hoes fam http://t.co/INvr9Wnccv
22988.0,3,0,3,0,1,We cocky yea bitch we cocky.
22989.0,3,0,3,0,1,We delivering bitch!!!!
22990.0,3,0,3,0,1,We don't hire bitches
22991.0,3,1,2,0,1,We don't love them hoes !
22992.0,6,1,5,0,1,We don't love these hoes
22993.0,3,0,3,0,1,"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP"
22994.0,3,1,2,0,1,We don't play &#127936; bitch there's no take backs
22995.0,3,0,3,0,1,We don't pop out bitch we slide
22996.0,3,0,3,0,1,"We don't want yo bitch mane, we just wanna have fun with her."
22998.0,3,1,2,0,1,"We got gin, mad blunts and bitches sucking dick"
22999.0,3,0,3,0,1,"We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7"
23000.0,3,2,1,0,0,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg
23001.0,3,0,3,0,1,We in this bitch!!! http://t.co/jKqld5vodm
23002.0,3,0,3,0,1,"We just chasing O's round here. We ain't chasing hoes round here 
&#128176;&#128181;. &#127939;&#128168; &#128581;"
23003.0,3,0,3,0,1,We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;
23004.0,3,0,3,0,1,We know you fat hoes are not big boned your jus fat af !
23005.0,3,0,3,0,1,We live ina generation where we praise these hoes.
23006.0,3,0,3,0,1,We need a UT expose hoes page hmmmmm !
23007.0,3,0,3,0,1,We need hoes
23008.0,3,0,3,0,1,We need to start having a fantasy team of UT hoes lol
23009.0,3,0,0,3,2,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.
23010.0,4,0,4,0,1,We ran thru the bitch you fallin in love with!
23011.0,3,0,3,0,1,We so deep in this bitch we might drown
23012.0,3,0,2,1,1,We trash
23013.0,6,0,6,0,1,We use to sneak up on them cats back in wood hollow and ceelo ranch and Toss they ass in the pool lil bitches
23014.0,3,0,0,3,2,We wacko birds are still tweeting #MakeDCListen
23015.0,3,0,3,0,1,"We'll catch them hoes later, stay on ya grind"
23016.0,3,0,0,3,2,"We're Bringing The Cadaver Dogs, Charlie Brown. #rejectedpeanutsspecials"
23017.0,3,0,3,0,1,We're a good match cuz we both retarded...n weed
23018.0,3,0,1,2,2,We're going to make the school look so redneck tomorrow.
23019.0,3,0,3,0,1,Weazy bitch birdman jr http://t.co/wXNX94BzoC
23020.0,3,1,2,0,1,Webbie to retarded
23021.0,3,0,0,3,2,Weed brownies &gt;&gt;&gt;&gt; &#128553;&#128079;
23022.0,6,2,3,1,1,Weed nigguh.. Retweet that
23023.0,3,0,3,0,1,Weef fitm is that life fuck flappy bird
23024.0,3,0,1,2,2,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.
23025.0,3,0,3,0,1,Weird ass bitches
23026.0,3,0,0,3,2,Weird frosted colored lipgloss is weird...
23027.0,3,0,1,2,2,"Welcome to our land of dispossession! http://t.co/v14jkTLZ Check out the evil, racist whitey sitting on steps etc. ""Reconquista, Woo Hoo!!"
23028.0,3,0,0,3,2,"Welcome to the family, Mia Meli! #new #puppy #adorable #cute #fluffy #mutt #mybaby #girl http://t.co/a27C1XueZP"
23029.0,3,0,2,1,1,Welding with your shirt off is the redneck version of tanning lol
23030.0,3,0,3,0,1,Well I wish I could shoot the shit wit u bitches but daddy gotta get dis money .one
23031.0,3,0,3,0,1,Well I'm back on the prowl for a bad bitch
23032.0,3,0,1,2,2,Well Jay I guess if you wanna keep your house from burning down...the bird is the word yeah!!!! #jaymohrsports @jaymohr37
23033.0,3,0,0,3,2,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home
23034.0,3,1,2,0,1,Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;
23035.0,3,0,2,1,1,Well dayum RT @Tristine214: I seen you bitches knocking censor tags off your clothes on your patio with hammers http://t.co/tWE3VY0Bk5
23036.0,3,1,2,0,1,Well done? What a coon.
23037.0,3,2,1,0,0,"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;"
23038.0,3,0,0,3,2,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
23039.0,3,0,3,0,1,Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx
23040.0,3,0,3,0,1,Well i feel like a bitch.. &#128530;
23041.0,3,0,3,0,1,Well isnt that a bitch 2 wildcards are going to the #WorldSeries
23042.0,3,0,3,0,1,"Well now that I'm basically gone full retard, lets get blasted"
23043.0,3,0,3,0,1,Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.
23044.0,3,0,3,0,1,Well they do now haha RT @laydeesweets: I just think these bitches are confused. Like i'm wife. #TheyAintKnow?! Lol @VivaLAJuicyy69
23045.0,3,1,2,0,1,Well your a little cunt !
23046.0,3,0,3,0,1,"Well, jhud is giving me 'bae just got home from work and Ima throw the pussy at him' http://t.co/2KBSxaMddg http://t.co/EsZjSuqYIQ"
23047.0,3,0,3,0,1,"Well,is he gonna take da bitch or naw?"
23048.0,3,0,3,0,1,Welp imma hoe again :/ RT @Gladvillian: She a hoe if she likes chocolate.
23049.0,3,0,3,0,1,"Welp! &#8220;@FemaIeStruggle Me: Baby I cooked

Bae: What's for dinner?

Me: That bitch you been texting http://t.co/pOxpYQ5Eiy"
23050.0,3,0,3,0,1,Wen yu see uh bad bitch n wanna holla say Ayyy
23051.0,3,0,0,3,2,Went to an open house today &amp; the place was trash. Ewww
23052.0,3,0,3,0,1,Went ya bitch house now she not a virgin anymore
23053.0,3,1,2,0,1,Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win
23054.0,3,0,0,3,2,Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7
23055.0,3,1,2,0,1,Westside nicca!
23056.0,3,0,3,0,1,Wet bitches http://t.co/fm7UDyku
23057.0,3,0,2,1,1,"What America teaches people: if you bitch about something enough, you'll get what you want."
23058.0,3,0,3,0,1,What I hate about edm festivals is the people who bitch about the line up. #STFU
23059.0,3,0,3,0,1,What I look like ho? I look like YES and you look like NO! @NICKIMINAJ
23060.0,3,0,3,0,1,What a Dirty Girl! Haha &#58381;&#57423;&#58380;&#57607; #cat #pussy #pets http://t.co/7YaYdatE
23061.0,3,0,3,0,1,What a bitch.. #pshh
23062.0,3,1,2,0,1,What a dumb bitch
23063.0,3,3,0,0,0,What a fag
23064.0,3,2,1,0,0,What a fucking faggot
23065.0,3,0,3,0,1,What a fucking retard
23066.0,3,0,3,0,1,What a hoe lol
23067.0,3,0,3,0,1,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot."
23068.0,3,1,2,0,1,What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy. @joederosacomedy @TheCumiaShow
23069.0,3,0,0,3,2,What a trash franchise. RT @ArashMarkazi: Fergie will sing the National Anthem at the Clippers season opener tomorrow.
23070.0,3,2,1,0,0,What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO
23071.0,3,0,3,0,1,What a wifey would understand a hoe could never comprehend
23072.0,3,0,0,3,2,"What an amazing, proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!"
23073.0,3,0,1,2,2,What barrel of trash doesn't smell as bad? RT @Jay_F5 Imagine Dragons or Nickelback?
23074.0,3,3,0,0,0,"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin"
23075.0,3,0,3,0,1,What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;
23076.0,3,0,1,2,2,"What else come on on mondays im not finna watch that trash, ive destroyed enuf brain cells."
23077.0,3,0,0,3,2,What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go?
23078.0,3,0,1,2,2,What if I talked ghetto lol I'd be so annoyed of my self
23079.0,3,0,3,0,1,What if I was on my ass that mean she get half of my cash? Man that bitch can kiss my ass
23080.0,3,1,2,0,1,What is Twitter even for? Lmao This hoe wack af
23083.0,3,0,0,3,2,What is this the @Yankees are doing today? Using those wooden things and making it all the way around the bases? Weird.
23084.0,3,0,3,0,1,What is up my twitta niccas!
23085.0,3,0,3,0,1,What jealous hoe made this? http://t.co/95rdO7RHvq
23086.0,3,0,3,0,1,What kind of bitch ass throw was that Alex. Fuck.
23087.0,3,0,3,0,1,What kind of person am I : the one that wears a beanie and does drugs and likes to fuck with bitches
23088.0,3,0,3,0,1,What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie
23089.0,3,0,3,0,1,What mad cunt created masturbating? That dude needs a high 5...
23090.0,3,0,3,0,1,What made this niggah say that out his mouth
23091.0,3,0,3,0,1,What makes you lose your temper? &#8212; dumb ass bitches who talk shit but won't walk a mil in you own shoes http://t.co/1V4dpwHeUl
23092.0,3,0,1,2,2,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:
23093.0,6,0,6,0,1,What now bitch I've got you're girlfriend @owne1235 http://t.co/cydgooP9YZ
23094.0,3,2,1,0,0,"What ppl expect, august aslina is a nig from New Orleans"
23095.0,3,0,3,0,1,What restaurant drugs tests hahahaha that's fuckin trash
23096.0,3,0,3,0,1,What state got the best pussy? &#128064;
23097.0,6,0,6,0,1,What that bitch Tryna say
23098.0,3,0,3,0,1,What the FUCK? THO? REALLY? The Entire FUCKING #World #MEDIA is has gone #Obama #retarded not to know #medical #science PROTOCOLS? #wuh?
23099.0,6,1,4,1,1,What the fuck kind of redneck commercial was that???? #indycar
23100.0,3,0,3,0,1,What the hell are we doing with pussy rules that soldiers don't carry weapons 24/7 on base? They are trained. Liberal crap &amp; people die.
23101.0,3,0,0,3,2,What the monkey... http://t.co/h76rptL8Wq
23102.0,3,1,2,0,1,What these bitches want from a nicca .. &#128553;&#128553;
23103.0,3,2,1,0,0,"What these bitches want from a nigga?, like on some DMX shit"
23104.0,3,0,3,0,1,"What they taught us, man them bad bitches only want the ballers, the starters.. We hoopin now the hoes wanna guard us.."
23105.0,6,1,5,0,1,What time jamboree start Thursday. So I ca smile for the ugly hoes. &#128514;&#128128;
23106.0,3,0,2,1,1,What u don't do another hoe will
23107.0,3,1,2,0,1,What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back
23108.0,9,0,7,2,1,What up twats? I mean twits... &#128522;
23109.0,3,0,2,1,1,What was that knob to get shit back in focus when it started getting fuzzy?
23110.0,3,0,3,0,1,What would yall do?.....I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf
23111.0,3,0,3,0,1,What you doing bitch suck it don't bite it
23112.0,3,0,3,0,1,What you gonna do if she cheat ? Cry ? Fight for her ? No kick that bitch out and go straight to tootsies
23113.0,3,0,3,0,1,What you know about getting money low key .. Hanging with the street niccas fukn wit the OG's
23114.0,3,0,3,0,1,What you saying hoe?
23115.0,3,0,3,0,1,"What's a Queen without a King?

...A lonely ass bitch!"
23116.0,4,0,1,3,2,What's a trash party ?
23117.0,3,0,3,0,1,What's really funny bout this pic is I'm sure they believe them hoes is bad &#128514;&#128514;&#128514;&#128514; http://t.co/15R8WoqXHd
23118.0,3,0,2,1,1,What's retarded is that I actually love my job and have a really weird passion for it.
23119.0,3,2,1,0,0,What's so good about Prom? All I see is another faggot ass High School dance.
23120.0,3,0,3,0,1,What's that makeup called on your cheeks? I call it bitch spots lmao
23121.0,6,0,6,0,1,"What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP!
Don't flatter yourself. *stupid ass bitches!"
23122.0,3,0,3,0,1,What's this bitch look like y'all &#8220;@pearlblueyes: add me on your stupid chapsnat::::pearlblueyes http://t.co/rASlFXof5d&#8221;
23123.0,3,1,2,0,1,What's this bitch retarded? GIVE ME BACK MY 16 DOLLARS &#8220;@AmandaBynes: Every time I meet somebody I assume I'll never meet them again&#8221;
23124.0,3,2,1,0,0,What's up faggots bet y'all thought you'd seen the last of me
23125.0,3,0,3,0,1,What's up with all these bitches in bed clothes...? Walking the streets like that shit is cute.
23126.0,3,2,1,0,0,What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.
23127.0,3,0,2,1,1,What's worse than jury duty is the confirmation you get while serving that the general public is retarded.
23128.0,3,0,3,0,1,Whatever I'm going to concert today!..I cant be a little bitch right now
23129.0,3,0,3,0,1,"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist"
23130.0,3,0,3,0,1,Whats wrong w/ this marie hibben bitch..
23131.0,3,0,3,0,1,Whats wrong with this bitch
23132.0,3,0,3,0,1,When @Drake got your ex bitch &amp; the one you tryna move on w/ it's time to call &amp; give it a up
23133.0,3,0,0,3,2,When Charlie tries to walk into my room and it can't remember if I locked the door or not http://t.co/FrTigzzPQf
23134.0,3,0,3,0,1,"When Chief Keef said ""I aint done turning up bitch!"" http://t.co/bx2mXV2osO"
23135.0,3,1,2,0,1,When I be seein y&#8217;all runnin back and forf to woyke and shit I be thankin Jesus I is colored
23136.0,3,0,3,0,1,"When I be that pussy, I be calling you my Bitch."
23137.0,3,0,3,0,1,"When I call bitch, you come."
23138.0,3,0,3,0,1,"When I die
Throw a couple bad bitches in my casket"
23139.0,3,0,3,0,1,When I see a fine bitch I don't get excited
23140.0,3,0,3,0,1,When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck
23141.0,3,0,3,0,1,When I wanna nut an she wanna nut at the same time I'm Peyton Manning this bitch audible OMHA
23142.0,3,0,3,0,1,When I was 16 &amp; me my homies used to go to the mall to pull hoes. I'd be at home later that night like.... http://t.co/zq8UtPLYFK
23143.0,3,0,3,0,1,When I was in 6th grade it was a lil bitch at my school in 5th and she was pregnant like wtf I barely new what pussy looked like that young
23144.0,7,0,7,0,1,When I was in HS we had a dance team and then we had the steppers them hoes was ghetto as shit but they kept the pep rally hyped
23145.0,3,0,3,0,1,When I'm a relationship I'm erasing twitter cuz it's to many bitches that are accessible. I gotta the hormones of a 13 year old home alone
23146.0,3,1,2,0,1,When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!
23147.0,3,0,3,0,1,"When Lil Wayne said ""why give a bitch your heart when she'd rather have a purse"" http://t.co/CKRzrWVFz0"
23148.0,3,0,0,3,2,When Robinson Cano left the Yankees they were selling his jersey for $25. When Aaron Hernandez went to jail they sold his for $10.
23149.0,3,1,2,0,1,When Stoni isn't doing his faggot gook speak he's actually funny
23150.0,3,0,3,0,1,When a bitch I don't like laugh at my joke http://t.co/9Veupu85Wj
23151.0,3,0,3,0,1,When a bitch all in ya mans face in public http://t.co/KXmi85GQP2
23152.0,3,0,3,0,1,When a chicks head is weak I just close my eyes and imagine me giving a bad bitch like Zoe Saldana back shots so I can get my nut off
23153.0,3,0,3,0,1,When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;
23154.0,3,0,3,0,1,When a girl asks me if I eat pussy... At first I don't even cause that's just a stupid question in itself
23155.0,3,1,2,0,1,"When a girl tried to argue with me whilst I was drunk, ""hes not done..."" ""you shut the fuck up bitch!"" im a nasty cunt whilst drunk #sarry"
23156.0,3,0,2,1,1,When a hoe go back to her roots
23157.0,3,0,3,0,1,When a hoe tryna get at you while ya girl is looking http://t.co/Ihlzw7njke
23158.0,3,1,2,0,1,When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;
23159.0,3,2,1,0,0,When a pussy nigga socks you and doesn't knock you out.
23160.0,6,0,6,0,1,When a real niggah want you
23161.0,3,0,3,0,1,When a super bad bitch walk past u and u can't help but stare http://t.co/64Iwjvx2xE
23162.0,3,0,0,3,2,"When all else fails, blast bare nips"
23163.0,6,1,5,0,1,"When bae dodges hoes cause he only want you &#128525;&#128553;

&#128514;&#128514; http://t.co/bLYYoLtP0k"
23164.0,3,0,3,0,1,When bae say she goin to the club with her girls I be outside that bitch at 2am like... http://t.co/yJowfMziKf
23165.0,3,1,2,0,1,When bitches I work with are on there period ...
23166.0,3,0,3,0,1,When bitches in the library start acting up http://t.co/x1qGfTkB4O
23167.0,3,1,2,0,1,"When bitches know they feeling stupid, they keep there sentences short."
23168.0,3,0,3,0,1,"When bitches say ""I want to cuddle."" It real is them speaking in code saying they want the D"
23169.0,3,0,3,0,1,When bitches you don't like talk to you at work. #workproblems #workflow #byebitch https://t.co/gqZuNhCVd3
23170.0,3,1,0,2,2,When did Miley turn ghetto?
23171.0,3,1,2,0,1,"When did gum get so soft, you sons of bitches."
23172.0,3,0,1,2,2,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.
23173.0,3,0,3,0,1,When ever you dog hoes really bad you end up w/ a girlfriend ...
23174.0,3,0,3,0,1,When ex girl friends get fat. That's god saying hey man.. You're welcome lmfao &#128514;&#128557; big ole bitch
23175.0,3,0,3,0,1,"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!"
23176.0,3,0,3,0,1,When guys are more sentimental than most girls like man up pussy &#128530;&#128583;&#128581;
23177.0,3,0,2,1,1,When guys throw stupid bitch fits its like whyyyyy? Grow some balls please. I have bigger balls than you.
23178.0,3,0,3,0,1,When her pussy doesn't taste like pineapples http://t.co/tWpg0XXwbB
23179.0,3,0,3,0,1,When her pussy stank RT @BasedGodTobi: When yo girl says she&#8217;s gonna let you hit tonight http://t.co/bF8BGCAoEI http://t.co/G4k2DZ4WsV
23180.0,3,0,3,0,1,When hoes be sayin they sexually frustrated or need some dick http://t.co/UaVDkZBAut
23181.0,3,1,2,0,1,When hoes think I got sucker nigga written across my forehead...
23182.0,3,0,3,0,1,When i bitch fuck my hologram doe
23183.0,3,0,3,0,1,When i die bitch fuck my hologram doe* there taylor
23184.0,3,1,2,0,1,When i die throw a couple bad bitches in my casket
23185.0,3,0,3,0,1,When i die throw a couple bad bitches in my casket..
23186.0,3,0,3,0,1,When i see a SUPER bad bitch and she happen to be from my city i just feel the need to shoot my shot.
23187.0,3,0,3,0,1,When it come to bitches.... niggas will get dirty
23188.0,6,3,1,2,0,"When it rains it's good ""go to the mall weather"" all the coons be at home"
23189.0,3,0,3,0,1,When it start raining bitches always wana get fucked bitch take a nap
23190.0,6,0,6,0,1,When it start thundering bitches be like I wana cuddle naw bitch you just wana excuse to suck a dick you and MiMi sit tf down in a corner
23191.0,3,0,3,0,1,When its hot i wear whatever lol shit if could come out this bitch in briefs i would
23192.0,3,0,3,0,1,When jake from State Farm keep calling yo bitch but yall got progressive http://t.co/dnb0q5phVk
23193.0,3,0,3,0,1,When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!
23194.0,3,0,3,0,1,When mfs tell you who you talk to and it ain't true..like no bitch!
23195.0,3,1,2,0,1,"When my friends are roastin my other friends and idk who to roast I'm just like wait ""who are your true nigs""&#128527;always da clan&#128111;&#128109;&#128129;"
23196.0,3,1,2,0,1,When my right hand get out niggas gon remember why we tru loyal pussy
23197.0,3,0,3,0,1,When my teacher says basic algebra I think of basic bitches&#128514;&#128514;
23198.0,3,0,3,0,1,"When nigga/bitch lose in a fight they favorite line is ""he/she only "" &#128514;"
23199.0,3,0,2,1,1,When niggas gimme their mixtape and it's trash #YEET #Fatality https://t.co/i3drCdIvN8
23200.0,3,1,2,0,1,When niggas say they like Latinas they don't mean you fat bitches that smell like fajitas
23201.0,3,0,3,0,1,"When niggas wanna cheat they start an argument with their girl... ""bitch i told you i hate ketchup on my hotdogs, fuck this im out"""
23202.0,3,0,3,0,1,When people igg my text they get aired out in my head all types of bitches an dickheads &#128514;
23203.0,3,0,1,2,2,"When people label their name on there ghetto nano&lt;&lt;&lt;&lt;&lt; 

@StephyRae7"
23204.0,3,0,1,2,2,"When people really think I'm Asian I get offended,
Even though I make fun of my gook self"
23205.0,3,0,3,0,1,"When people tailgate, then pass you up, and look lol I just wave like hi bitch yeah I see you do I care fuck no pass me up"
23206.0,3,0,3,0,1,When ratchet bitches find out the club ain't 10$ to get in https://t.co/GeJUIY1XG0
23207.0,3,0,3,0,1,When see u an oldhead rocking a Bruce Lee top with a durag on in the park randomly giving a group of street niggas a ghetto karate class
23208.0,3,0,3,0,1,When she wit me got yo bitch open
23209.0,3,0,3,0,1,When she's a straight up hoe but doesn't suck dick.
